trimmed_name,video_base,camera,t_start_sec_x,t_end_sec_x,activity_label
trimmed_columpioscam1-2024-11-16_20_15_35_00-00-08_to_00-00-12_212.mp4,columpioscam1-2024-11-16 20:15:35.mp4,columpioscam1,8.5,12.5,Social_People
trimmed_columpioscam1-2024-11-16_20_15_35_00-00-08_to_00-00-12_212.mp4,columpioscam1-2024-11-16 20:15:35.mp4,columpioscam1,8.5,12.5,Social_People
trimmed_columpioscam2-2024-09-25_17_30_35_00-00-08_to_00-00-12_213.mp4,columpioscam2-2024-09-25 17:30:35.mp4,columpioscam2,7.917,11.917,Social_People
trimmed_columpioscam2-2024-09-25_17_30_35_00-00-08_to_00-00-12_213.mp4,columpioscam2-2024-09-25 17:30:35.mp4,columpioscam2,7.917,11.917,Social_People
trimmed_columpioscam3-2024-09-25_18_21_43_00-00-04_to_00-00-08_214.mp4,columpioscam3-2024-09-25 18:21:43.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpios_cam4-2024-12-09_22-28-00_00-00-10_to_00-00-14_215.mp4,columpios_cam4-2024-12-09_22-28-00.mp4,columpios_cam4,10.0,14.0,Social_People
trimmed_columpios_cam4-2024-12-09_22-28-00_00-00-10_to_00-00-14_215.mp4,columpios_cam4-2024-12-09_22-28-00.mp4,columpios_cam4,10.0,14.0,Social_People
trimmed_columpioscam1-2024-10-22_19_14_05_00-00-16_to_00-00-20_216.mp4,columpioscam1-2024-10-22 19:14:05.mp4,columpioscam1,15.917,19.917,Social_People
trimmed_columpioscam1-2024-10-22_19_14_05_00-00-16_to_00-00-20_216.mp4,columpioscam1-2024-10-22 19:14:05.mp4,columpioscam1,15.917,19.917,Social_People
trimmed_columpioscam1-2024-11-16_21_51_42_00-00-11_to_00-00-15_217.mp4,columpioscam1-2024-11-16 21:51:42.mp4,columpioscam1,11.333,15.333,Play_Object_Normal
trimmed_columpios_cam4-2024-10-04_11_21_48_00-00-04_to_00-00-08_218.mp4,columpios_cam4-2024-10-04 11:21:48.mp4,columpios_cam4,4.0,8.0,Transit
trimmed_columpioscam1-2024-11-17_17_25_20_00-00-21_to_00-00-25_219.mp4,columpioscam1-2024-11-17 17:25:20.mp4,columpioscam1,20.75,24.75,Social_People
trimmed_columpioscam1-2024-11-17_17_25_20_00-00-21_to_00-00-25_219.mp4,columpioscam1-2024-11-17 17:25:20.mp4,columpioscam1,20.75,24.75,Social_People
trimmed_columpioscam1-2024-11-12_20_48_04_00-00-13_to_00-00-17_222.mp4,columpioscam1-2024-11-12 20:48:04.mp4,columpioscam1,13.25,17.25,Transit
trimmed_columpioscam1-2024-11-14_19_26_01_00-00-10_to_00-00-14_223.mp4,columpioscam1-2024-11-14 19:26:01.mp4,columpioscam1,10.5,14.5,Transit
trimmed_columpioscam1-2024-11-14_19_26_01_00-00-10_to_00-00-14_223.mp4,columpioscam1-2024-11-14 19:26:01.mp4,columpioscam1,10.5,14.5,Transit
trimmed_columpioscam2-2024-11-14_19_47_10_00-00-27_to_00-00-31_225.mp4,columpioscam2-2024-11-14 19:47:10.mp4,columpioscam2,27.0,31.0,Play_Object_Normal
trimmed_columpioscam2-2024-11-14_19_47_10_00-00-27_to_00-00-31_225.mp4,columpioscam2-2024-11-14 19:47:10.mp4,columpioscam2,27.0,31.0,Play_Object_Normal
trimmed_columpioscam3-2024-11-14_13_22_32_00-00-26_to_00-00-30_229.mp4,columpioscam3-2024-11-14 13:22:32.mp4,columpioscam3,25.583,29.583,Transit
trimmed_columpioscam1-2024-11-14_19_16_17_00-00-06_to_00-00-10_231.mp4,columpioscam1-2024-11-14 19:16:17.mp4,columpioscam1,6.5,10.5,Transit
trimmed_columpioscam3-2024-12-13_21-38-00_00-00-08_to_00-00-12_232.mp4,columpioscam3-2024-12-13_21-38-00.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam3-2024-12-13_21-38-00_00-00-08_to_00-00-12_232.mp4,columpioscam3-2024-12-13_21-38-00.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam1-2024-11-17_17_09_51_00-00-08_to_00-00-12_233.mp4,columpioscam1-2024-11-17 17:09:51.mp4,columpioscam1,8.417,12.417,No_Activity
trimmed_columpioscam3-2024-09-25_17_17_29_00-00-08_to_00-00-12_234.mp4,columpioscam3-2024-09-25 17:17:29.mp4,columpioscam3,7.917,11.917,Transit
trimmed_columpioscam1-2024-11-11_18_47_23_00-00-06_to_00-00-10_237.mp4,columpioscam1-2024-11-11 18:47:23.mp4,columpioscam1,6.0,10.0,Transit
trimmed_columpioscam1-2024-11-11_18_47_23_00-00-06_to_00-00-10_237.mp4,columpioscam1-2024-11-11 18:47:23.mp4,columpioscam1,6.0,10.0,Transit
trimmed_columpios_cam4-2024-11-13_07_25_03_00-00-17_to_00-00-21_239.mp4,columpios_cam4-2024-11-13 07:25:03.mp4,columpios_cam4,17.083,21.083,Transit
trimmed_columpioscam3-2024-10-03_16_06_42_00-00-15_to_00-00-19_241.mp4,columpioscam3-2024-10-03 16:06:42.mp4,columpioscam3,15.0,19.0,Social_People
trimmed_columpioscam2-2024-12-13_19-43-00_00-00-07_to_00-00-11_243.mp4,columpioscam2-2024-12-13_19-43-00.mp4,columpioscam2,6.917,10.917,Play_Object_Normal
trimmed_columpioscam1-2024-11-20_18_47_21_00-00-10_to_00-00-14_246.mp4,columpioscam1-2024-11-20 18:47:21.mp4,columpioscam1,9.833,13.833,Transit
trimmed_columpioscam1-2024-11-20_18_47_21_00-00-10_to_00-00-14_246.mp4,columpioscam1-2024-11-20 18:47:21.mp4,columpioscam1,9.833,13.833,Transit
trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-08_to_00-00-12_247.mp4,columpios_cam4-2024-11-15 07:04:41.mp4,columpios_cam4,8.0,12.0,Transit
trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-08_to_00-00-12_247.mp4,columpios_cam4-2024-11-15 07:04:41.mp4,columpios_cam4,8.0,12.0,Transit
trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-04_to_00-00-08_248.mp4,columpios_cam4-2024-11-15 07:04:41.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-04_to_00-00-08_248.mp4,columpios_cam4-2024-11-15 07:04:41.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-14_06_55_57_00-00-11_to_00-00-15_249.mp4,columpios_cam4-2024-11-14 06:55:57.mp4,columpios_cam4,10.833,14.833,Transit
trimmed_columpios_cam4-2024-11-14_06_55_57_00-00-11_to_00-00-15_249.mp4,columpios_cam4-2024-11-14 06:55:57.mp4,columpios_cam4,10.833,14.833,Transit
trimmed_columpioscam3-2025-01-06_14-38-14_00-00-04_to_00-00-08_251.mp4,columpioscam3-2025-01-06_14-38-14.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpioscam3-2024-11-13_07_25_28_00-00-08_to_00-00-12_253.mp4,columpioscam3-2024-11-13 07:25:28.mp4,columpioscam3,8.167,12.167,Transit
trimmed_columpioscam3-2024-11-13_07_25_28_00-00-08_to_00-00-12_253.mp4,columpioscam3-2024-11-13 07:25:28.mp4,columpioscam3,8.167,12.167,Transit
trimmed_columpioscam2-2024-11-17_22_20_06_00-00-06_to_00-00-10_254.mp4,columpioscam2-2024-11-17 22:20:06.mp4,columpioscam2,6.333,10.333,Play_Object_Normal
trimmed_columpioscam2-2024-11-17_22_20_06_00-00-06_to_00-00-10_254.mp4,columpioscam2-2024-11-17 22:20:06.mp4,columpioscam2,6.333,10.333,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_19_52_49_00-00-04_to_00-00-08_255.mp4,columpioscam1-2024-11-14 19:52:49.mp4,columpioscam1,4.25,8.25,Transit
trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-06_to_00-00-10_265.mp4,columpios_cam4-2024-11-17 14:55:27.mp4,columpios_cam4,5.917,9.917,Transit
trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-06_to_00-00-10_265.mp4,columpios_cam4-2024-11-17 14:55:27.mp4,columpios_cam4,5.917,9.917,Transit
trimmed_columpioscam1-2024-11-12_19_12_59_00-00-11_to_00-00-15_269.mp4,columpioscam1-2024-11-12 19:12:59.mp4,columpioscam1,10.75,14.75,Play_Object_Normal
trimmed_columpioscam2-2024-11-16_19_58_30_00-00-07_to_00-00-11_270.mp4,columpioscam2-2024-11-16 19:58:30.mp4,columpioscam2,6.833,10.833,Play_Object_Normal
trimmed_columpioscam2-2024-12-15_21-48-00_00-00-06_to_00-00-10_271.mp4,columpioscam2-2024-12-15_21-48-00.mp4,columpioscam2,5.5,9.5,Play_Object_Normal
trimmed_columpioscam3-2024-10-03_15_32_20_00-00-04_to_00-00-08_273.mp4,columpioscam3-2024-10-03 15:32:20.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpioscam3-2024-10-03_15_32_20_00-00-04_to_00-00-08_273.mp4,columpioscam3-2024-10-03 15:32:20.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpioscam2-2024-10-03_16_09_19_00-00-10_to_00-00-14_274.mp4,columpioscam2-2024-10-03 16:09:19.mp4,columpioscam2,9.833,13.833,Social_People
trimmed_columpioscam1-2024-11-21_14_38_42_00-00-07_to_00-00-11_276.mp4,columpioscam1-2024-11-21 14:38:42.mp4,columpioscam1,7.417,11.417,Social_People
trimmed_columpioscam1-2024-11-17_18_13_50_00-00-05_to_00-00-09_279.mp4,columpioscam1-2024-11-17 18:13:50.mp4,columpioscam1,5.333,9.333,Social_People
trimmed_columpios_cam4-2024-11-12_07_50_10_00-00-07_to_00-00-11_280.mp4,columpios_cam4-2024-11-12 07:50:10.mp4,columpios_cam4,6.917,10.917,Transit
trimmed_columpioscam2-2024-11-14_19_52_45_00-00-05_to_00-00-09_281.mp4,columpioscam2-2024-11-14 19:52:45.mp4,columpioscam2,4.833,8.833,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_19_12_55_00-00-04_to_00-00-08_282.mp4,columpioscam1-2024-11-14 19:12:55.mp4,columpioscam1,3.917,7.917,Transit
trimmed_columpioscam2-2024-12-09_20-40-00_00-00-05_to_00-00-09_285.mp4,columpioscam2-2024-12-09_20-40-00.mp4,columpioscam2,5.333,9.333,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_20_02_08_00-00-20_to_00-00-24_286.mp4,columpioscam1-2024-11-14 20:02:08.mp4,columpioscam1,19.583,23.583,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_20_02_08_00-00-20_to_00-00-24_286.mp4,columpioscam1-2024-11-14 20:02:08.mp4,columpioscam1,19.583,23.583,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_20_09_57_00-00-04_to_00-00-08_287.mp4,columpioscam1-2024-11-14 20:09:57.mp4,columpioscam1,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-14_21_16_08_00-00-06_to_00-00-10_288.mp4,columpios_cam4-2024-11-14 21:16:08.mp4,columpios_cam4,6.25,10.25,Transit
trimmed_columpios_cam4-2024-11-14_21_16_08_00-00-06_to_00-00-10_288.mp4,columpios_cam4-2024-11-14 21:16:08.mp4,columpios_cam4,6.25,10.25,Transit
trimmed_columpios_cam4-2024-11-14_21_16_08_00-00-10_to_00-00-14_289.mp4,columpios_cam4-2024-11-14 21:16:08.mp4,columpios_cam4,10.167,14.167,Transit
trimmed_columpios_cam4-2024-11-14_21_16_08_00-00-10_to_00-00-14_289.mp4,columpios_cam4-2024-11-14 21:16:08.mp4,columpios_cam4,10.167,14.167,Transit
trimmed_columpioscam1-2024-11-17_17_25_20_00-00-12_to_00-00-16_291.mp4,columpioscam1-2024-11-17 17:25:20.mp4,columpioscam1,11.917,15.917,Social_People
trimmed_columpioscam1-2024-11-17_17_25_20_00-00-12_to_00-00-16_291.mp4,columpioscam1-2024-11-17 17:25:20.mp4,columpioscam1,11.917,15.917,Social_People
trimmed_columpioscam3-2024-11-14_07_31_31_00-00-06_to_00-00-10_292.mp4,columpioscam3-2024-11-14 07:31:31.mp4,columpioscam3,5.583,9.583,Transit
trimmed_columpioscam1-2024-11-13_17_19_35_00-00-12_to_00-00-16_294.mp4,columpioscam1-2024-11-13 17:19:35.mp4,columpioscam1,12.083,16.083,Transit
trimmed_columpioscam1-2024-11-13_17_19_35_00-00-12_to_00-00-16_294.mp4,columpioscam1-2024-11-13 17:19:35.mp4,columpioscam1,12.083,16.083,Transit
trimmed_columpioscam1-2024-11-13_17_19_35_00-00-08_to_00-00-12_295.mp4,columpioscam1-2024-11-13 17:19:35.mp4,columpioscam1,8.167,12.167,Transit
trimmed_columpioscam1-2024-11-13_17_19_35_00-00-08_to_00-00-12_295.mp4,columpioscam1-2024-11-13 17:19:35.mp4,columpioscam1,8.167,12.167,Transit
trimmed_columpios_cam4-2024-11-13_21_06_14_00-00-06_to_00-00-10_296.mp4,columpios_cam4-2024-11-13 21:06:14.mp4,columpios_cam4,6.083,10.083,Transit
trimmed_columpioscam1-2024-10-22_18_53_01_00-00-06_to_00-00-10_297.mp4,columpioscam1-2024-10-22 18:53:01.mp4,columpioscam1,5.75,9.75,Transit
trimmed_columpios_cam4-2024-09-28_13_38_36_00-00-07_to_00-00-11_299.mp4,columpios_cam4-2024-09-28 13:38:36.mp4,columpios_cam4,7.25,11.25,Play_Object_Normal
trimmed_columpioscam3-2024-10-24_15_41_39_00-00-06_to_00-00-10_300.mp4,columpioscam3-2024-10-24 15:41:39.mp4,columpioscam3,6.167,10.167,Transit
trimmed_columpioscam1-2024-11-17_21_29_17_00-00-12_to_00-00-16_302.mp4,columpioscam1-2024-11-17 21:29:17.mp4,columpioscam1,12.5,16.5,Adult_Assisting
trimmed_columpioscam1-2024-11-17_21_29_17_00-00-12_to_00-00-16_302.mp4,columpioscam1-2024-11-17 21:29:17.mp4,columpioscam1,12.5,16.5,Adult_Assisting
trimmed_columpioscam2-2024-11-17_22_15_43_00-00-06_to_00-00-10_303.mp4,columpioscam2-2024-11-17 22:15:43.mp4,columpioscam2,6.25,10.25,Play_Object_Normal
trimmed_columpioscam2-2024-12-14_18-22-00_00-00-18_to_00-00-22_304.mp4,columpioscam2-2024-12-14_18-22-00.mp4,columpioscam2,18.5,22.5,Adult_Assisting
trimmed_columpioscam2-2024-12-14_18-22-00_00-00-18_to_00-00-22_304.mp4,columpioscam2-2024-12-14_18-22-00.mp4,columpioscam2,18.5,22.5,Adult_Assisting
trimmed_columpioscam2-2024-12-14_18-22-00_00-00-22_to_00-00-26_305.mp4,columpioscam2-2024-12-14_18-22-00.mp4,columpioscam2,22.417,26.417,Adult_Assisting
trimmed_columpioscam2-2024-12-14_18-22-00_00-00-22_to_00-00-26_305.mp4,columpioscam2-2024-12-14_18-22-00.mp4,columpioscam2,22.417,26.417,Adult_Assisting
trimmed_columpios_cam4-2024-11-13_21_18_32_00-00-08_to_00-00-12_306.mp4,columpios_cam4-2024-11-13 21:18:32.mp4,columpios_cam4,7.75,11.75,Transit
trimmed_columpios_cam4-2024-11-13_21_18_32_00-00-08_to_00-00-12_306.mp4,columpios_cam4-2024-11-13 21:18:32.mp4,columpios_cam4,7.75,11.75,Transit
trimmed_columpioscam1-2024-10-22_19_27_31_00-00-11_to_00-00-15_310.mp4,columpioscam1-2024-10-22 19:27:31.mp4,columpioscam1,11.25,15.25,Social_People
trimmed_columpioscam1-2024-10-22_19_27_31_00-00-11_to_00-00-15_310.mp4,columpioscam1-2024-10-22 19:27:31.mp4,columpioscam1,11.25,15.25,Social_People
trimmed_columpios_cam4-2024-11-17_21_50_17_00-00-10_to_00-00-14_311.mp4,columpios_cam4-2024-11-17 21:50:17.mp4,columpios_cam4,10.25,14.25,Social_People
trimmed_columpios_cam4-2024-11-17_21_50_17_00-00-10_to_00-00-14_311.mp4,columpios_cam4-2024-11-17 21:50:17.mp4,columpios_cam4,10.25,14.25,Social_People
trimmed_columpioscam3-2024-12-14_09-14-00_00-00-13_to_00-00-17_312.mp4,columpioscam3-2024-12-14_09-14-00.mp4,columpioscam3,13.25,17.25,Transit
trimmed_columpioscam2-2024-12-13_08-39-00_00-00-19_to_00-00-23_313.mp4,columpioscam2-2024-12-13_08-39-00.mp4,columpioscam2,19.333,23.333,Transit
trimmed_columpioscam2-2024-12-13_08-39-00_00-00-19_to_00-00-23_313.mp4,columpioscam2-2024-12-13_08-39-00.mp4,columpioscam2,19.333,23.333,Transit
trimmed_columpioscam2-2024-11-17_21_48_14_00-00-10_to_00-00-14_315.mp4,columpioscam2-2024-11-17 21:48:14.mp4,columpioscam2,10.0,14.0,Play_Object_Normal
trimmed_columpioscam2-2024-11-17_21_48_14_00-00-10_to_00-00-14_315.mp4,columpioscam2-2024-11-17 21:48:14.mp4,columpioscam2,10.0,14.0,Play_Object_Normal
trimmed_columpioscam2-2024-12-13_18-23-00_00-00-04_to_00-00-08_316.mp4,columpioscam2-2024-12-13_18-23-00.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpioscam2-2024-12-13_18-23-00_00-00-04_to_00-00-08_316.mp4,columpioscam2-2024-12-13_18-23-00.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpios_tierra-2024-09-26_19_26_36_00-00-05_to_00-00-09_319.mp4,columpios_tierra-2024-09-26 19:26:36.mp4,nan,4.917,8.917,Social_People
trimmed_columpioscam1-2024-11-14_10_32_38_00-00-19_to_00-00-23_320.mp4,columpioscam1-2024-11-14 10:32:38.mp4,columpioscam1,18.667,22.667,Adult_Assisting
trimmed_columpios_cam4-2024-11-12_21_19_49_00-00-21_to_00-00-25_322.mp4,columpios_cam4-2024-11-12 21:19:49.mp4,columpios_cam4,20.583,24.583,Transit
trimmed_columpios_cam4-2024-11-12_21_19_49_00-00-21_to_00-00-25_322.mp4,columpios_cam4-2024-11-12 21:19:49.mp4,columpios_cam4,20.583,24.583,Transit
trimmed_columpioscam1-2024-11-21_14_56_29_00-00-06_to_00-00-10_324.mp4,columpioscam1-2024-11-21 14:56:29.mp4,columpioscam1,5.833,9.833,Social_People
trimmed_columpioscam3-2024-12-09_21-59-00_00-00-05_to_00-00-09_329.mp4,columpioscam3-2024-12-09_21-59-00.mp4,columpioscam3,5.417,9.417,Social_People
trimmed_columpioscam3-2024-12-09_21-59-00_00-00-05_to_00-00-09_329.mp4,columpioscam3-2024-12-09_21-59-00.mp4,columpioscam3,5.417,9.417,Social_People
trimmed_columpioscam1-2024-11-21_17_17_17_00-00-11_to_00-00-15_330.mp4,columpioscam1-2024-11-21 17:17:17.mp4,columpioscam1,10.75,14.75,Transit
trimmed_columpios_tierra-2024-10-03_16_09_28_00-00-04_to_00-00-08_331.mp4,columpios_tierra-2024-10-03 16:09:28.mp4,nan,4.083,8.083,Transit
trimmed_columpioscam1-2024-11-17_17_05_06_00-00-04_to_00-00-08_332.mp4,columpioscam1-2024-11-17 17:05:06.mp4,columpioscam1,4.0,8.0,Social_People
trimmed_columpioscam1-2024-11-14_19_22_28_00-00-04_to_00-00-08_333.mp4,columpioscam1-2024-11-14 19:22:28.mp4,columpioscam1,4.167,8.167,Social_People
trimmed_columpioscam1-2024-10-22_19_24_35_00-00-08_to_00-00-12_335.mp4,columpioscam1-2024-10-22 19:24:35.mp4,columpioscam1,8.333,12.333,Transit
trimmed_columpioscam1-2024-11-14_19_25_08_00-00-30_to_00-00-34_336.mp4,columpioscam1-2024-11-14 19:25:08.mp4,columpioscam1,29.75,33.75,Transit
trimmed_columpioscam1-2024-11-14_19_25_08_00-00-30_to_00-00-34_336.mp4,columpioscam1-2024-11-14 19:25:08.mp4,columpioscam1,29.75,33.75,Transit
trimmed_columpioscam1-2024-11-11_19_06_32_00-00-06_to_00-00-10_337.mp4,columpioscam1-2024-11-11 19:06:32.mp4,columpioscam1,6.417,10.417,Transit
trimmed_columpios_cam4-2024-12-09_21-51-00_00-00-05_to_00-00-09_338.mp4,columpios_cam4-2024-12-09_21-51-00.mp4,columpios_cam4,4.667,8.667,Transit
trimmed_columpioscam2-2024-12-17_10-01-00_00-00-13_to_00-00-17_339.mp4,columpioscam2-2024-12-17_10-01-00.mp4,columpioscam2,12.667,16.667,Social_People
trimmed_columpioscam1-2024-11-12_19_32_45_00-00-06_to_00-00-10_340.mp4,columpioscam1-2024-11-12 19:32:45.mp4,columpioscam1,6.0,10.0,Play_Object_Normal
trimmed_columpioscam1-2024-09-25_23_04_56_00-00-06_to_00-00-10_341.mp4,columpioscam1-2024-09-25 23:04:56.mp4,columpioscam1,5.583,9.583,Play_Object_Risk
trimmed_columpioscam1-2024-09-25_23_04_56_00-00-06_to_00-00-10_341.mp4,columpioscam1-2024-09-25 23:04:56.mp4,columpioscam1,5.583,9.583,Play_Object_Risk
trimmed_columpioscam3-2024-10-03_18_46_09_00-00-04_to_00-00-08_342.mp4,columpioscam3-2024-10-03 18:46:09.mp4,columpioscam3,4.417,8.417,Play_Object_Normal
trimmed_columpios_cam4-2024-11-21_20_38_05_00-00-11_to_00-00-15_343.mp4,columpios_cam4-2024-11-21 20:38:05.mp4,columpios_cam4,10.75,14.75,Transit
trimmed_columpios_cam4-2024-11-21_20_38_05_00-00-11_to_00-00-15_343.mp4,columpios_cam4-2024-11-21 20:38:05.mp4,columpios_cam4,10.75,14.75,Transit
trimmed_columpioscam3-2024-11-13_19_54_49_00-00-10_to_00-00-14_345.mp4,columpioscam3-2024-11-13 19:54:49.mp4,columpioscam3,9.75,13.75,Transit
trimmed_columpioscam1-2024-09-25_22_11_05_00-00-06_to_00-00-10_346.mp4,columpioscam1-2024-09-25 22:11:05.mp4,columpioscam1,6.417,10.417,Social_People
trimmed_columpioscam1-2024-09-25_22_11_05_00-00-06_to_00-00-10_346.mp4,columpioscam1-2024-09-25 22:11:05.mp4,columpioscam1,6.417,10.417,Social_People
trimmed_columpioscam2-2024-10-24_11_37_43_00-00-17_to_00-00-21_347.mp4,columpioscam2-2024-10-24 11:37:43.mp4,columpioscam2,16.75,20.75,Transit
trimmed_columpioscam2-2024-10-24_11_37_43_00-00-17_to_00-00-21_347.mp4,columpioscam2-2024-10-24 11:37:43.mp4,columpioscam2,16.75,20.75,Transit
trimmed_columpioscam2-2024-11-16_20_23_37_00-00-06_to_00-00-10_348.mp4,columpioscam2-2024-11-16 20:23:37.mp4,columpioscam2,5.75,9.75,Play_Object_Normal
trimmed_columpioscam2-2024-11-16_20_23_37_00-00-06_to_00-00-10_348.mp4,columpioscam2-2024-11-16 20:23:37.mp4,columpioscam2,5.75,9.75,Play_Object_Normal
trimmed_columpioscam3-2024-11-14_12_02_22_00-00-06_to_00-00-10_350.mp4,columpioscam3-2024-11-14 12:02:22.mp4,columpioscam3,5.667,9.667,Transit
trimmed_columpioscam3-2024-11-14_12_02_22_00-00-06_to_00-00-10_350.mp4,columpioscam3-2024-11-14 12:02:22.mp4,columpioscam3,5.667,9.667,Transit
trimmed_columpioscam3-2024-11-14_20_41_05_00-00-07_to_00-00-11_351.mp4,columpioscam3-2024-11-14 20:41:05.mp4,columpioscam3,7.083,11.083,Transit
trimmed_columpioscam3-2024-11-14_20_41_05_00-00-07_to_00-00-11_351.mp4,columpioscam3-2024-11-14 20:41:05.mp4,columpioscam3,7.083,11.083,Transit
trimmed_columpioscam1-2024-11-13_17_14_16_00-00-11_to_00-00-15_354.mp4,columpioscam1-2024-11-13 17:14:16.mp4,columpioscam1,10.583,14.583,Social_People
trimmed_columpioscam1-2024-11-13_17_14_16_00-00-11_to_00-00-15_354.mp4,columpioscam1-2024-11-13 17:14:16.mp4,columpioscam1,10.583,14.583,Social_People
trimmed_columpioscam2-2024-11-16_16_38_32_00-00-04_to_00-00-08_358.mp4,columpioscam2-2024-11-16 16:38:32.mp4,columpioscam2,4.0,8.0,Transit
trimmed_columpioscam1-2024-11-13_19_55_05_00-00-07_to_00-00-11_359.mp4,columpioscam1-2024-11-13 19:55:05.mp4,columpioscam1,6.667,10.667,Play_Object_Normal
trimmed_columpioscam1-2024-11-17_18_18_17_00-00-19_to_00-00-23_360.mp4,columpioscam1-2024-11-17 18:18:17.mp4,columpioscam1,18.583,22.583,Play_Object_Normal
trimmed_columpioscam1-2024-11-17_18_18_17_00-00-19_to_00-00-23_360.mp4,columpioscam1-2024-11-17 18:18:17.mp4,columpioscam1,18.583,22.583,Play_Object_Normal
trimmed_columpioscam3-2024-11-14_07_38_05_00-00-06_to_00-00-10_361.mp4,columpioscam3-2024-11-14 07:38:05.mp4,columpioscam3,5.667,9.667,Transit
trimmed_columpioscam3-2024-11-14_07_38_05_00-00-06_to_00-00-10_361.mp4,columpioscam3-2024-11-14 07:38:05.mp4,columpioscam3,5.667,9.667,Transit
trimmed_columpios_cam4-2024-11-17_18_19_12_00-00-05_to_00-00-09_362.mp4,columpios_cam4-2024-11-17 18:19:12.mp4,columpios_cam4,4.75,8.75,Transit
trimmed_columpioscam2-2024-12-15_16-31-00_00-00-04_to_00-00-08_363.mp4,columpioscam2-2024-12-15_16-31-00.mp4,columpioscam2,4.083,8.083,Transit
trimmed_columpioscam3-2024-09-25_07_15_03_00-00-10_to_00-00-14_366.mp4,columpioscam3-2024-09-25 07:15:03.mp4,columpioscam3,9.583,13.583,Transit
trimmed_columpioscam3-2024-09-25_07_15_03_00-00-10_to_00-00-14_366.mp4,columpioscam3-2024-09-25 07:15:03.mp4,columpioscam3,9.583,13.583,Transit
trimmed_columpioscam1-2024-10-24_11_36_03_00-00-18_to_00-00-22_367.mp4,columpioscam1-2024-10-24 11:36:03.mp4,columpioscam1,18.5,22.5,Transit
trimmed_columpioscam1-2024-10-24_11_36_03_00-00-18_to_00-00-22_367.mp4,columpioscam1-2024-10-24 11:36:03.mp4,columpioscam1,18.5,22.5,Transit
trimmed_columpioscam3-2024-11-14_15_26_44_00-00-08_to_00-00-12_370.mp4,columpioscam3-2024-11-14 15:26:44.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam3-2024-12-17_09-43-00_00-00-07_to_00-00-11_371.mp4,columpioscam3-2024-12-17_09-43-00.mp4,columpioscam3,6.833,10.833,Play_Object_Normal
trimmed_columpioscam2-2024-10-22_19_18_59_00-00-09_to_00-00-13_372.mp4,columpioscam2-2024-10-22 19:18:59.mp4,columpioscam2,9.333,13.333,Adult_Assisting
trimmed_columpios_cam4-2024-09-28_16_32_02_00-00-13_to_00-00-17_373.mp4,columpios_cam4-2024-09-28 16:32:02.mp4,columpios_cam4,12.667,16.667,Transit
trimmed_columpios_cam4-2024-09-28_16_32_02_00-00-13_to_00-00-17_373.mp4,columpios_cam4-2024-09-28 16:32:02.mp4,columpios_cam4,12.667,16.667,Transit
trimmed_columpios_cam4-2024-12-14_12-13-00_00-00-04_to_00-00-08_374.mp4,columpios_cam4-2024-12-14_12-13-00.mp4,columpios_cam4,3.917,7.917,Adult_Assisting
trimmed_columpioscam2-2024-11-17_22_18_48_00-00-05_to_00-00-09_375.mp4,columpioscam2-2024-11-17 22:18:48.mp4,columpioscam2,5.25,9.25,Play_Object_Normal
trimmed_columpioscam3-2024-11-16_16_48_30_00-00-05_to_00-00-09_376.mp4,columpioscam3-2024-11-16 16:48:30.mp4,columpioscam3,4.583,8.583,Transit
trimmed_columpioscam3-2024-11-16_16_48_30_00-00-05_to_00-00-09_376.mp4,columpioscam3-2024-11-16 16:48:30.mp4,columpioscam3,4.583,8.583,Transit
